date,wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 2m (K),surface air pressure (Pa),density at hub height (kg/m^3),OT
2012/7/7 3:10,43.627,4.208,286.149,101549.392,1.224,0.14
2012/7/7 3:15,41.94,4.168,286.103,101550.304,1.225,0.133
2012/7/7 3:20,38.87,4.019,286.054,101545.728,1.225,0.109
2012/7/7 3:25,35.123,3.836,286.014,101543.896,1.225,0.09
2012/7/7 3:30,32.937,3.695,285.99,101541.152,1.225,0.077
2012/7/7 3:35,34.321,3.668,285.972,101545.728,1.225,0.074
2012/7/7 3:40,37.061,3.714,285.956,101551.216,1.225,0.078
2012/7/7 3:45,37.803,3.723,285.929,101551.216,1.225,0.079
2012/7/7 3:50,36.27,3.729,285.908,101553.968,1.226,0.08
2012/7/7 3:55,33.535,3.763,285.886,101553.056,1.226,0.083
2012/7/7 4:00,30.86,3.766,285.874,101553.968,1.226,0.083
2012/7/7 4:05,28.717,3.671,285.874,101556.72,1.226,0.074
2012/7/7 4:10,27.031,3.531,285.886,101562.208,1.226,0.061
2012/7/7 4:15,25.526,3.412,285.901,101566.792,1.226,0.05
2012/7/7 4:20,25.086,3.329,285.923,101571.368,1.226,0.042
2012/7/7 4:25,25.679,3.241,285.941,101575.024,1.226,0.033
2012/7/7 4:30,26.284,3.125,285.938,101570.448,1.226,0.022
2012/7/7 4:35,27.014,3.058,285.926,101566.792,1.226,0.016
2012/7/7 4:40,27.866,3.07,285.908,101567.704,1.226,0.017
2012/7/7 4:45,28.986,3.079,285.883,101572.28,1.226,0.018
2012/7/7 4:50,30.689,3.048,285.874,101576.856,1.226,0.015
2012/7/7 4:55,32.162,3.027,285.837,101578.688,1.227,0.013
2012/7/7 5:00,33.068,2.945,285.788,101577.776,1.227,0.01
2012/7/7 5:05,33.173,2.826,285.785,101574.112,1.227,0.008
2012/7/7 5:10,34.172,2.752,285.773,101572.28,1.227,0.008
2012/7/7 5:15,36.963,2.758,285.758,101575.944,1.227,0.008
2012/7/7 5:20,39.786,2.789,285.801,101578.688,1.227,0.008
2012/7/7 5:25,42.451,2.838,285.813,101580.52,1.227,0.009
2012/7/7 5:30,46.758,2.917,285.816,101586.016,1.227,0.009
2012/7/7 5:35,49.493,3.003,285.862,101589.672,1.227,0.011
2012/7/7 5:40,48.84,3.045,285.865,101586.016,1.227,0.015
2012/7/7 5:45,47.236,3.073,285.88,101587.84,1.227,0.017
2012/7/7 5:50,47.758,3.082,285.947,101592.424,1.227,0.018
2012/7/7 5:55,50.444,3.122,285.996,101594.248,1.227,0.022
2012/7/7 6:00,52.553,3.152,286.03,101592.424,1.227,0.025
2012/7/7 6:05,53.015,3.1,286.121,101594.248,1.226,0.02
2012/7/7 6:10,50.988,3.042,286.204,101595.168,1.226,0.014
2012/7/7 6:15,47.077,2.975,286.301,101595.168,1.226,0.01
2012/7/7 6:20,43.863,2.896,286.469,101590.592,1.225,0.009
2012/7/7 6:25,43.236,2.826,286.619,101595.168,1.224,0.008
2012/7/7 6:30,43.077,2.765,286.759,101601.576,1.224,0.008
2012/7/7 6:35,41.935,2.725,286.936,101603.408,1.223,0.007
2012/7/7 6:40,38.776,2.703,287.086,101604.328,1.223,0.007
2012/7/7 6:45,32.404,2.661,287.226,101598.832,1.222,0.007
2012/7/7 6:50,25.933,2.578,287.409,101593.336,1.221,0.006
2012/7/7 6:55,20.412,2.456,287.562,101588.76,1.221,0.004
2012/7/7 7:00,17.132,2.352,287.708,101591.504,1.22,0.003
2012/7/7 7:05,15.237,2.27,287.876,101588.76,1.22,0.002
2012/7/7 7:10,10.996,2.224,288.004,101584.176,1.219,0.002
2012/7/7 7:15,5.707,2.212,288.108,101578.688,1.218,0.002
2012/7/7 7:20,0.708,2.191,288.227,101574.112,1.218,0.002
2012/7/7 7:25,355.588,2.163,288.297,101569.528,1.217,0.001
2012/7/7 7:30,352.1,2.096,288.322,101568.616,1.217,0.0
2012/7/7 7:35,349.711,1.995,288.346,101572.28,1.217,0.0
2012/7/7 7:40,346.404,1.91,288.316,101568.616,1.217,0.0
2012/7/7 7:45,344.224,1.788,288.282,101569.528,1.217,0.0
2012/7/7 7:50,344.976,1.626,288.316,101569.528,1.216,0.0
2012/7/7 7:55,345.63,1.452,288.371,101570.448,1.216,0.0
2012/7/7 8:00,342.367,1.315,288.447,101566.792,1.216,0.0
2012/7/7 8:05,339.451,1.193,288.563,101564.952,1.215,0.0
2012/7/7 8:10,341.802,1.114,288.685,101571.368,1.215,0.0
2012/7/7 8:15,345.01,1.129,288.831,101574.112,1.214,0.0
2012/7/7 8:20,345.532,1.281,289.048,101573.192,1.213,0.0
2012/7/7 8:25,344.571,1.553,289.277,101570.448,1.213,0.0
2012/7/7 8:30,343.434,1.874,289.512,101564.952,1.212,0.0
2012/7/7 8:35,344.466,2.237,289.793,101559.464,1.211,0.002
2012/7/7 8:40,346.444,2.646,290.086,101559.464,1.21,0.006
2012/7/7 8:45,346.883,3.1,290.391,101560.376,1.209,0.019
2012/7/7 8:50,346.136,3.567,290.675,101555.8,1.208,0.063
2012/7/7 8:55,346.466,3.952,290.885,101547.56,1.207,0.099
2012/7/7 9:00,349.042,4.159,291.081,101543.896,1.206,0.128
2012/7/7 9:05,352.244,4.281,291.312,101543.896,1.206,0.148
2012/7/7 9:10,353.689,4.391,291.514,101542.072,1.205,0.166
2012/7/7 9:15,352.941,4.501,291.666,101539.32,1.205,0.184
2012/7/7 9:20,351.941,4.605,291.795,101533.832,1.204,0.201
2012/7/7 9:25,350.684,4.736,291.88,101526.496,1.204,0.222
2012/7/7 9:30,348.898,4.883,291.95,101521.008,1.204,0.246
2012/7/7 9:35,347.322,5.047,292.036,101518.264,1.203,0.274
2012/7/7 9:40,345.932,5.246,292.109,101511.848,1.203,0.32
2012/7/7 9:45,344.427,5.423,292.191,101507.272,1.203,0.36
2012/7/7 9:50,343.048,5.572,292.292,101503.616,1.202,0.394
2012/7/7 9:55,342.032,5.685,292.393,101498.12,1.202,0.42
2012/7/7 10:00,341.592,5.694,292.5,101499.952,1.202,0.422
2012/7/7 10:05,341.537,5.63,292.649,101496.288,1.201,0.407
2012/7/7 10:10,342.301,5.581,292.808,101489.88,1.2,0.396
2012/7/7 10:15,343.812,5.514,292.954,101485.304,1.2,0.38
2012/7/7 10:20,345.514,5.41,293.11,101483.472,1.199,0.356
2012/7/7 10:25,346.163,5.365,293.241,101479.816,1.199,0.345
2012/7/7 10:30,345.388,5.429,293.369,101474.32,1.198,0.36
2012/7/7 10:35,344.592,5.539,293.501,101468.824,1.198,0.385
2012/7/7 10:40,344.235,5.609,293.607,101465.168,1.197,0.401
2012/7/7 10:45,343.454,5.627,293.705,101459.664,1.197,0.405
2012/7/7 10:50,342.334,5.636,293.794,101451.432,1.196,0.407
2012/7/7 10:55,341.57,5.655,293.876,101447.768,1.196,0.411
2012/7/7 11:00,341.312,5.645,293.955,101446.848,1.196,0.409
2012/7/7 11:05,341.746,5.606,294.035,101441.36,1.195,0.4
2012/7/7 11:10,342.114,5.606,294.105,101435.864,1.195,0.399
2012/7/7 11:15,342.208,5.63,294.169,101432.2,1.195,0.405
2012/7/7 11:20,342.202,5.624,294.227,101432.2,1.194,0.403
2012/7/7 11:25,342.054,5.63,294.282,101435.864,1.194,0.405
2012/7/7 11:30,341.867,5.661,294.331,101432.2,1.194,0.412
2012/7/7 11:35,341.861,5.649,294.383,101426.712,1.194,0.409
2012/7/7 11:40,342.235,5.569,294.431,101424.872,1.193,0.391
2012/7/7 11:45,342.812,5.493,294.486,101423.96,1.193,0.373
2012/7/7 11:50,343.087,5.438,294.553,101421.208,1.193,0.36
2012/7/7 11:55,342.999,5.404,294.617,101417.552,1.193,0.352
2012/7/7 12:00,342.955,5.374,294.691,101417.552,1.192,0.345
2012/7/7 12:05,343.23,5.331,294.767,101419.384,1.192,0.335
2012/7/7 12:10,343.587,5.27,294.843,101412.976,1.192,0.321
2012/7/7 12:15,343.812,5.261,294.932,101410.224,1.191,0.319
2012/7/7 12:20,343.944,5.322,295.026,101408.4,1.191,0.333
2012/7/7 12:25,344.383,5.359,295.121,101402.904,1.19,0.341
2012/7/7 12:30,344.971,5.346,295.219,101401.984,1.19,0.338
2012/7/7 12:35,345.048,5.328,295.316,101401.072,1.19,0.334
2012/7/7 12:40,344.806,5.337,295.411,101398.328,1.189,0.336
2012/7/7 12:45,344.564,5.374,295.496,101392.832,1.189,0.344
2012/7/7 12:50,344.641,5.41,295.582,101394.664,1.188,0.352
2012/7/7 12:55,345.02,5.414,295.661,101391.0,1.188,0.353
2012/7/7 13:00,345.751,5.349,295.741,101391.0,1.188,0.338
2012/7/7 13:05,345.982,5.282,295.823,101387.336,1.187,0.323
2012/7/7 13:10,345.235,5.31,295.902,101381.84,1.187,0.329
2012/7/7 13:15,344.059,5.414,295.973,101373.608,1.187,0.352
2012/7/7 13:20,343.762,5.462,296.03,101369.944,1.186,0.364
2012/7/7 13:25,344.213,5.432,296.088,101365.368,1.186,0.356
2012/7/7 13:30,344.784,5.401,296.159,101365.368,1.186,0.349
2012/7/7 13:35,345.13,5.389,296.22,101359.872,1.185,0.346
2012/7/7 13:40,345.449,5.362,296.284,101357.128,1.185,0.34
2012/7/7 13:45,345.136,5.349,296.348,101350.72,1.185,0.337
2012/7/7 13:50,344.762,5.362,296.4,101347.056,1.185,0.34
2012/7/7 13:55,345.07,5.362,296.455,101344.304,1.184,0.34
2012/7/7 14:00,345.515,5.343,296.516,101341.56,1.184,0.336
2012/7/7 14:05,345.674,5.304,296.568,101333.32,1.184,0.326
2012/7/7 14:10,345.806,5.243,296.626,101330.576,1.183,0.312
2012/7/7 14:15,345.701,5.218,296.684,101323.248,1.183,0.307
2012/7/7 14:20,345.608,5.215,296.729,101315.928,1.183,0.306
2012/7/7 14:25,345.735,5.179,296.781,101312.264,1.183,0.297
2012/7/7 14:30,345.866,5.136,296.839,101311.352,1.182,0.287
2012/7/7 14:35,345.778,5.151,296.885,101310.432,1.182,0.291
2012/7/7 14:40,345.323,5.206,296.931,101300.36,1.182,0.303
2012/7/7 14:45,344.998,5.246,296.974,101296.704,1.182,0.312
2012/7/7 14:50,345.487,5.246,296.998,101292.128,1.181,0.312
2012/7/7 14:55,346.196,5.197,297.038,101290.288,1.181,0.301
2012/7/7 15:00,346.289,5.166,297.08,101282.048,1.181,0.294
2012/7/7 15:05,346.267,5.163,297.105,101275.64,1.181,0.293
2012/7/7 15:10,346.74,5.145,297.144,101273.816,1.181,0.289
2012/7/7 15:15,347.86,5.102,297.193,101275.64,1.18,0.279
2012/7/7 15:20,348.937,5.066,297.236,101278.392,1.18,0.271
2012/7/7 15:25,349.448,5.011,297.288,101277.48,1.18,0.261
2012/7/7 15:30,349.871,4.95,297.34,101276.552,1.18,0.251
2012/7/7 15:35,349.904,4.931,297.367,101272.896,1.179,0.248
2012/7/7 15:40,349.349,4.965,297.407,101262.824,1.179,0.254
2012/7/7 15:45,349.349,4.947,297.443,101256.416,1.179,0.251
2012/7/7 15:50,350.179,4.895,297.465,101259.168,1.179,0.242
2012/7/7 15:55,350.722,4.898,297.501,101254.584,1.179,0.243
2012/7/7 16:00,350.986,4.937,297.538,101250.008,1.178,0.249
2012/7/7 16:05,351.755,4.956,297.563,101248.168,1.178,0.252
2012/7/7 16:10,352.936,4.916,297.599,101248.168,1.178,0.246
2012/7/7 16:15,353.804,4.846,297.63,101243.592,1.178,0.234
2012/7/7 16:20,354.458,4.791,297.639,101242.68,1.178,0.225
2012/7/7 16:25,354.666,4.815,297.663,101237.184,1.178,0.229
2012/7/7 16:30,354.397,4.87,297.685,101228.944,1.177,0.238
2012/7/7 16:35,354.88,4.846,297.675,101226.2,1.177,0.234
2012/7/7 16:40,356.973,4.718,297.691,101233.52,1.177,0.213
2012/7/7 16:45,359.116,4.617,297.721,101238.104,1.177,0.197
2012/7/7 16:50,0.363,4.59,297.727,101240.848,1.177,0.193
2012/7/7 16:55,1.511,4.541,297.746,101239.016,1.177,0.185
2012/7/7 17:00,2.543,4.461,297.758,101236.272,1.177,0.172
2012/7/7 17:05,2.84,4.406,297.74,101235.36,1.177,0.163
2012/7/7 17:10,2.439,4.403,297.736,101228.944,1.177,0.162
2012/7/7 17:15,1.115,4.434,297.727,101217.96,1.177,0.167
2012/7/7 17:20,0.698,4.449,297.682,101214.296,1.177,0.17
2012/7/7 17:25,2.538,4.413,297.666,101217.96,1.177,0.164
2012/7/7 17:30,4.631,4.379,297.66,101218.872,1.177,0.158
2012/7/7 17:35,4.806,4.358,297.617,101215.216,1.177,0.155
2012/7/7 17:40,4.301,4.361,297.593,101206.976,1.177,0.155
2012/7/7 17:45,4.708,4.352,297.578,101206.976,1.177,0.154
2012/7/7 17:50,5.586,4.336,297.526,101207.888,1.177,0.151
2012/7/7 17:55,6.537,4.355,297.498,101199.648,1.177,0.154
2012/7/7 18:00,8.234,4.358,297.477,101199.648,1.177,0.155
2012/7/7 18:05,10.717,4.348,297.413,101205.144,1.177,0.153
2012/7/7 18:10,12.683,4.379,297.379,101202.4,1.177,0.158
2012/7/7 18:15,13.442,4.413,297.343,101202.4,1.177,0.164
2012/7/7 18:20,12.184,4.471,297.251,101195.072,1.177,0.173
2012/7/7 18:25,11.437,4.547,297.193,101191.416,1.178,0.186
2012/7/7 18:30,12.546,4.571,297.144,101193.24,1.178,0.19
2012/7/7 18:35,13.755,4.58,297.056,101195.984,1.178,0.191
2012/7/7 18:40,13.864,4.651,296.998,101188.664,1.178,0.203
2012/7/7 18:45,14.161,4.718,296.943,101182.256,1.178,0.214
2012/7/7 18:50,15.348,4.748,296.842,101185.0,1.179,0.219
2012/7/7 18:55,15.579,4.855,296.775,101188.664,1.179,0.236
2012/7/7 19:00,13.815,5.06,296.702,101178.592,1.179,0.269
2012/7/7 19:05,13.365,5.218,296.571,101170.352,1.179,0.305
2012/7/7 19:10,15.002,5.27,296.467,101171.264,1.18,0.317
2012/7/7 19:15,16.325,5.295,296.363,101169.44,1.18,0.323
2012/7/7 19:20,16.595,5.334,296.207,101167.608,1.18,0.332
2012/7/7 19:25,17.287,5.392,296.095,101166.688,1.181,0.346
2012/7/7 19:30,18.731,5.417,295.985,101166.688,1.181,0.351
2012/7/7 19:35,19.814,5.417,295.835,101165.776,1.182,0.351
2012/7/7 19:40,20.226,5.441,295.701,101165.776,1.182,0.357
2012/7/7 19:45,20.105,5.459,295.551,101160.28,1.183,0.362
2012/7/7 19:50,19.33,5.423,295.393,101156.616,1.183,0.353
2012/7/7 19:55,18.473,5.362,295.243,101150.208,1.184,0.34
2012/7/7 20:00,19.22,5.328,295.109,101154.792,1.184,0.332
2012/7/7 20:05,20.374,5.27,294.971,101162.112,1.185,0.319
2012/7/7 20:10,21.478,5.172,294.837,101163.944,1.185,0.297
2012/7/7 20:15,24.339,5.096,294.712,101176.76,1.186,0.279
2012/7/7 20:20,26.872,5.2,294.59,101185.0,1.186,0.303
2012/7/7 20:25,26.839,5.429,294.462,101181.336,1.187,0.356
2012/7/7 20:30,27.169,5.639,294.331,101190.496,1.187,0.404
2012/7/7 20:35,27.861,5.755,294.202,101202.4,1.188,0.431
2012/7/7 20:40,26.037,5.829,294.068,101201.488,1.188,0.448
2012/7/7 20:45,22.17,5.951,293.943,101187.752,1.188,0.476
2012/7/7 20:50,18.929,6.061,293.833,101182.256,1.189,0.501
2012/7/7 20:55,16.814,6.137,293.735,101177.68,1.189,0.525
2012/7/7 21:00,17.451,6.088,293.647,101174.016,1.189,0.51
2012/7/7 21:05,20.384,6.036,293.568,101184.088,1.189,0.496
2012/7/7 21:10,22.032,6.091,293.488,101187.752,1.19,0.511
2012/7/7 21:15,20.61,6.235,293.409,101186.832,1.19,0.555
2012/7/7 21:20,18.506,6.375,293.33,101179.504,1.19,0.597
2012/7/7 21:25,17.962,6.457,293.266,101176.76,1.19,0.622
2012/7/7 21:30,18.753,6.412,293.198,101174.928,1.19,0.608
2012/7/7 21:35,19.78,6.329,293.131,101173.104,1.191,0.584
2012/7/7 21:40,20.939,6.289,293.067,101175.84,1.191,0.572
2012/7/7 21:45,22.318,6.308,292.997,101172.176,1.191,0.578
2012/7/7 21:50,24.263,6.28,292.93,101181.336,1.192,0.569
2012/7/7 21:55,26.553,6.262,292.866,101189.576,1.192,0.564
2012/7/7 22:00,28.696,6.381,292.799,101196.904,1.192,0.6
2012/7/7 22:05,29.421,6.576,292.75,101192.328,1.193,0.659
2012/7/7 22:10,29.19,6.701,292.701,101185.0,1.193,0.697
2012/7/7 22:15,28.954,6.805,292.637,101185.912,1.193,0.729
2012/7/7 22:20,28.789,6.793,292.567,101185.912,1.193,0.725
2012/7/7 22:25,29.794,6.634,292.49,101192.328,1.194,0.678
2012/7/7 22:30,31.815,6.433,292.383,101198.736,1.195,0.617
2012/7/7 22:35,31.98,6.338,292.243,101200.56,1.195,0.589
2012/7/7 22:40,29.497,6.387,292.057,101195.072,1.195,0.604
2012/7/7 22:45,28.179,6.424,291.88,101198.736,1.196,0.615
2012/7/7 22:50,27.114,6.341,291.73,101198.736,1.196,0.59
2012/7/7 22:55,23.768,6.219,291.633,101189.576,1.197,0.554
2012/7/7 23:00,20.208,6.232,291.563,101187.752,1.197,0.557
2012/7/7 23:05,20.384,6.189,291.492,101192.328,1.197,0.545
2012/7/7 23:10,22.405,6.055,291.413,101199.648,1.197,0.504
2012/7/7 23:15,22.757,5.951,291.331,101194.16,1.198,0.48
2012/7/7 23:20,24.311,5.911,291.257,101195.984,1.198,0.471
2012/7/7 23:25,27.838,5.868,291.175,101206.976,1.198,0.461
2012/7/7 23:30,28.953,5.82,291.08,101206.056,1.199,0.45
2012/7/7 23:35,29.189,5.814,291.004,101208.808,1.199,0.449
2012/7/7 23:40,31.145,5.844,290.928,101217.048,1.199,0.456
2012/7/7 23:45,34.04,5.835,290.83,101231.696,1.2,0.454
2012/7/7 23:50,32.969,5.762,290.717,101225.28,1.201,0.437
2012/7/7 23:55,31.173,5.688,290.626,101220.704,1.201,0.421
2012/7/8 0:00,30.596,5.694,290.568,101223.456,1.201,0.422
2012/7/8 0:05,30.821,5.722,290.513,101220.704,1.201,0.428
2012/7/8 0:10,32.579,5.673,290.458,101229.856,1.202,0.417
2012/7/8 0:15,32.683,5.63,290.4,101229.856,1.202,0.408
2012/7/8 0:20,30.228,5.575,290.348,101225.28,1.202,0.395
2012/7/8 0:25,27.267,5.475,290.311,101217.96,1.202,0.372
2012/7/8 0:30,27.349,5.341,290.284,101216.128,1.202,0.341
2012/7/8 0:35,30.409,5.234,290.25,101222.536,1.202,0.317
2012/7/8 0:40,30.991,5.218,290.201,101225.28,1.203,0.313
2012/7/8 0:45,26.926,5.255,290.162,101214.296,1.203,0.322
2012/7/8 0:50,24.916,5.264,290.131,101215.208,1.203,0.324
2012/7/8 0:55,26.437,5.206,290.107,101223.456,1.203,0.31
2012/7/8 1:00,29.123,5.047,290.052,101230.784,1.203,0.274
2012/7/8 1:05,31.562,4.889,289.994,101241.768,1.204,0.247
2012/7/8 1:10,32.864,4.788,289.927,101242.68,1.204,0.231
2012/7/8 1:15,33.282,4.761,289.866,101243.592,1.204,0.226
2012/7/8 1:20,34.084,4.803,289.817,101252.752,1.205,0.233
2012/7/8 1:25,35.611,4.886,289.765,101255.504,1.205,0.247
2012/7/8 1:30,37.726,4.986,289.713,101250.008,1.205,0.263
2012/7/8 1:35,39.775,5.099,289.664,101257.328,1.206,0.287
2012/7/8 1:40,39.912,5.139,289.637,101263.736,1.206,0.296
2012/7/8 1:45,38.281,5.087,289.616,101258.24,1.206,0.284
2012/7/8 1:50,35.353,5.056,289.609,101250.92,1.206,0.277
2012/7/8 1:55,31.936,5.047,289.609,101250.92,1.206,0.275
2012/7/8 2:00,28.733,4.986,289.612,101245.432,1.205,0.263
2012/7/8 2:05,27.069,4.901,289.603,101242.68,1.206,0.249
2012/7/8 2:10,26.069,4.892,289.582,101246.344,1.206,0.248
2012/7/8 2:15,23.872,4.898,289.554,101243.592,1.206,0.249
2012/7/8 2:20,24.097,4.837,289.515,101244.504,1.206,0.239
2012/7/8 2:25,30.118,4.706,289.454,101253.664,1.206,0.218
2012/7/8 2:30,37.099,4.66,289.374,101258.24,1.207,0.21
2012/7/8 2:35,38.533,4.648,289.295,101260.992,1.207,0.208
2012/7/8 2:40,36.429,4.584,289.234,101258.24,1.207,0.198
2012/7/8 2:45,33.991,4.553,289.197,101255.504,1.207,0.193
2012/7/8 2:50,32.041,4.501,289.167,101256.416,1.207,0.184
2012/7/8 2:55,29.794,4.385,289.142,101248.168,1.208,0.165
2012/7/8 3:00,29.354,4.294,289.118,101250.92,1.208,0.151
2012/7/8 3:05,29.42,4.223,289.088,101253.664,1.208,0.139
2012/7/8 3:10,29.607,4.089,289.045,101258.24,1.208,0.117
2012/7/8 3:15,30.337,3.952,288.993,101260.992,1.209,0.099
2012/7/8 3:20,31.332,3.909,288.935,101263.736,1.209,0.095
2012/7/8 3:25,33.331,3.937,288.877,101269.232,1.209,0.098
2012/7/8 3:30,34.694,3.949,288.819,101270.152,1.21,0.099
2012/7/8 3:35,36.161,3.927,288.776,101275.64,1.21,0.097
2012/7/8 3:40,38.891,3.958,288.73,101278.384,1.21,0.1
2012/7/8 3:45,41.176,4.049,288.685,101283.88,1.21,0.111
2012/7/8 3:50,40.407,4.153,288.639,101280.216,1.21,0.128
2012/7/8 3:55,40.023,4.287,288.608,101281.136,1.21,0.15
2012/7/8 4:00,39.863,4.394,288.584,101282.96,1.21,0.168
2012/7/8 4:05,37.369,4.416,288.563,101276.552,1.21,0.171
2012/7/8 4:10,33.925,4.41,288.547,101279.304,1.21,0.17
2012/7/8 4:15,31.502,4.339,288.529,101279.304,1.21,0.158
2012/7/8 4:20,30.788,4.291,288.508,101275.64,1.21,0.15
2012/7/8 4:25,32.249,4.3,288.483,101277.472,1.21,0.152
2012/7/8 4:30,32.217,4.315,288.453,101278.392,1.21,0.155
2012/7/8 4:35,30.426,4.269,288.431,101278.384,1.21,0.147
2012/7/8 4:40,31.497,4.162,288.41,101287.536,1.21,0.13
2012/7/8 4:45,34.677,4.077,288.373,101292.12,1.211,0.116
2012/7/8 4:50,39.122,4.113,288.352,101294.864,1.211,0.122
2012/7/8 4:55,44.071,4.257,288.303,101304.936,1.211,0.145
2012/7/8 5:00,44.159,4.336,288.251,101305.848,1.211,0.158
2012/7/8 5:05,40.292,4.278,288.285,101304.936,1.211,0.149
2012/7/8 5:10,35.26,4.162,288.322,101302.192,1.211,0.13
2012/7/8 5:15,32.211,4.043,288.37,101304.024,1.211,0.11
2012/7/8 5:20,28.251,3.988,288.483,101304.024,1.21,0.103
2012/7/8 5:25,22.708,3.964,288.569,101296.696,1.21,0.101
2012/7/8 5:30,21.043,3.833,288.651,101301.272,1.21,0.088
2012/7/8 5:35,23.96,3.607,288.779,101306.768,1.21,0.067
2012/7/8 5:40,28.074,3.463,288.859,101310.432,1.21,0.053
2012/7/8 5:45,30.15,3.43,288.907,101312.264,1.21,0.05
2012/7/8 5:50,31.447,3.372,288.981,101315.92,1.21,0.044
2012/7/8 5:55,30.623,3.344,289.008,101311.344,1.21,0.042
2012/7/8 6:00,28.036,3.326,289.042,101316.84,1.21,0.04
2012/7/8 6:05,23.224,3.186,289.149,101320.496,1.21,0.027
2012/7/8 6:10,17.22,3.091,289.249,101315.92,1.209,0.018
2012/7/8 6:15,14.962,2.996,289.371,101320.496,1.209,0.01
2012/7/8 6:20,15.171,2.786,289.554,101328.744,1.209,0.008
2012/7/8 6:25,11.639,2.572,289.683,101328.744,1.208,0.006
2012/7/8 6:30,2.822,2.511,289.771,101317.76,1.208,0.005
2012/7/8 6:35,358.279,2.407,289.881,101314.096,1.207,0.004
2012/7/8 6:40,358.993,2.197,289.945,101320.496,1.207,0.002
2012/7/8 6:45,357.274,2.05,290.012,101325.992,1.207,0.0
2012/7/8 6:50,350.205,1.974,290.101,101325.992,1.207,0.0
2012/7/8 6:55,343.784,1.907,290.134,101329.656,1.206,0.0
2012/7/8 7:00,339.158,1.965,290.141,101330.568,1.206,0.0
2012/7/8 7:05,333.836,2.209,290.171,101321.424,1.206,0.002
2012/7/8 7:10,330.617,2.261,290.128,101320.496,1.206,0.002
2012/7/8 7:15,331.298,2.069,290.073,101324.168,1.206,0.0
2012/7/8 7:20,332.09,2.044,290.092,101324.168,1.206,0.0
2012/7/8 7:25,330.601,2.124,290.101,101315.92,1.206,0.001
2012/7/8 7:30,331.898,1.992,290.11,101318.672,1.206,0.0
2012/7/8 7:35,336.875,1.886,290.205,101325.08,1.205,0.0
2012/7/8 7:40,339.967,1.986,290.333,101325.992,1.205,0.0
2012/7/8 7:45,341.143,2.142,290.482,101322.336,1.204,0.001
2012/7/8 7:50,341.324,2.292,290.681,101328.744,1.204,0.003
2012/7/8 7:55,340.851,2.404,290.836,101326.912,1.203,0.004
2012/7/8 8:00,342.455,2.404,290.977,101328.744,1.203,0.004
2012/7/8 8:05,343.186,2.493,291.172,101324.168,1.202,0.005
2012/7/8 8:10,341.818,2.661,291.328,101316.84,1.201,0.006
2012/7/8 8:15,340.714,2.868,291.456,101312.264,1.201,0.009
2012/7/8 8:20,340.236,3.076,291.612,101311.344,1.2,0.016
2012/7/8 8:25,339.093,3.21,291.728,101312.264,1.2,0.028
2012/7/8 8:30,339.269,3.354,291.822,101309.512,1.199,0.042
2012/7/8 8:35,341.598,3.47,291.993,101311.344,1.199,0.053
2012/7/8 8:40,343.906,3.467,292.173,101308.6,1.198,0.052
2012/7/8 8:45,343.28,3.521,292.35,101304.936,1.197,0.057
2012/7/8 8:50,341.736,3.689,292.521,101303.112,1.197,0.073
2012/7/8 8:55,340.879,3.808,292.649,101304.024,1.196,0.084
2012/7/8 9:00,339.599,3.882,292.768,101301.272,1.196,0.091
2012/7/8 9:05,338.122,3.994,292.897,101295.784,1.195,0.102
2012/7/8 9:10,337.88,4.098,292.997,101291.2,1.195,0.116
2012/7/8 9:15,338.935,4.089,293.122,101291.2,1.194,0.115
2012/7/8 9:20,340.204,4.089,293.296,101292.12,1.194,0.115
2012/7/8 9:25,341.44,4.229,293.47,101289.376,1.193,0.137
2012/7/8 9:30,341.818,4.376,293.644,101289.376,1.193,0.161
2012/7/8 9:35,341.275,4.413,293.812,101282.048,1.192,0.167
2012/7/8 9:40,340.824,4.388,293.94,101282.048,1.192,0.163
2012/7/8 9:45,339.742,4.419,294.059,101276.552,1.191,0.168
2012/7/8 9:50,337.748,4.425,294.175,101264.656,1.191,0.169
2012/7/8 9:55,335.732,4.376,294.239,101259.16,1.19,0.161
2012/7/8 10:00,334.82,4.294,294.3,101255.504,1.19,0.147
2012/7/8 10:05,334.573,4.229,294.483,101249.088,1.189,0.137
2012/7/8 10:10,334.953,4.199,294.743,101244.504,1.188,0.131
2012/7/8 10:15,335.991,4.184,295.042,101242.68,1.188,0.129
2012/7/8 10:20,336.985,4.199,295.335,101239.016,1.187,0.131
2012/7/8 10:25,338.265,4.272,295.57,101231.696,1.186,0.143
2012/7/8 10:30,339.473,4.321,295.75,101228.032,1.185,0.151
2012/7/8 10:35,339.324,4.391,295.896,101225.288,1.185,0.162
2012/7/8 10:40,338.681,4.461,296.012,101217.048,1.184,0.173
2012/7/8 10:45,338.445,4.422,296.098,101212.472,1.184,0.167
2012/7/8 10:50,338.357,4.333,296.198,101215.208,1.183,0.152
2012/7/8 10:55,337.792,4.306,296.299,101215.208,1.183,0.148
2012/7/8 11:00,337.001,4.327,296.406,101210.632,1.183,0.151
2012/7/8 11:05,336.49,4.351,296.513,101204.224,1.182,0.155
2012/7/8 11:10,335.941,4.373,296.616,101196.904,1.182,0.158
2012/7/8 11:15,335.853,4.385,296.717,101197.824,1.181,0.16
2012/7/8 11:20,336.495,4.376,296.824,101195.072,1.181,0.159
